prompt_id,layer,flattened,output_rel_l2_shift,output_cosine_shift,entropy_baseline,entropy_intervened,entropy_shift,mean_maxprob_baseline,mean_maxprob_intervened
p003,9,False,0.8551960187441963,0.3308652639389038,0.38208338618278503,0.35773536562919617,-0.024348020553588867,0.6263207197189331,0.650688648223877
p003,10,False,0.7735180598765651,0.2957441806793213,0.31756827235221863,0.26822948455810547,-0.04933878779411316,0.7068309783935547,0.7597556710243225
p003,11,False,0.7520581289966864,0.24283218383789062,0.2649444043636322,0.24602285027503967,-0.01892155408859253,0.7693707942962646,0.7832884192466736
p003,12,False,0.6999919412381665,0.22828662395477295,0.26813673973083496,0.27120742201805115,0.0030706822872161865,0.7569667100906372,0.7513070106506348
p003,13,False,0.7187743009118569,0.2315196394920349,0.23327109217643738,0.24940989911556244,0.01613880693912506,0.7923057675361633,0.7754442095756531
p003,14,False,0.6989357499957937,0.20679664611816406,0.24829648435115814,0.2605150640010834,0.012218579649925232,0.7756980061531067,0.7621658444404602
p003,15,False,0.52064279561159,0.13839733600616455,0.24826814234256744,0.2575547397136688,0.00928659737110138,0.7608373165130615,0.7568781971931458
p004,0,False,0.0,1.1920928955078125e-07,0.32434511184692383,0.32434511184692383,0.0,0.6973334550857544,0.6973334550857544
p004,1,False,0.0,1.1920928955078125e-07,0.19205886125564575,0.19205886125564575,0.0,0.8351705074310303,0.8351705074310303
p004,2,True,1.728571739577935,0.48338693380355835,0.17948344349861145,0.5682912468910217,0.3888078033924103,0.8570825457572937,0.4627877175807953
p004,3,True,1.4703998511623508,0.512687623500824,0.28222545981407166,0.621247410774231,0.3390219509601593,0.7500331997871399,0.3516266942024231
p004,4,False,0.9310883722304785,0.4374037981033325,0.28652486205101013,0.18986915051937103,-0.0966557115316391,0.7383756041526794,0.8221741318702698
p004,5,False,0.8498154228091963,0.3725883960723877,0.3204367160797119,0.24389778077602386,-0.07653893530368805,0.6995527148246765,0.7825373411178589
p004,6,False,0.8463601266922268,0.3688320517539978,0.3844439685344696,0.3242742121219635,-0.060169756412506104,0.6209912300109863,0.6959168910980225
p004,7,False,0.7766587292405773,0.29250264167785645,0.37260738015174866,0.3433449864387512,-0.029262393712997437,0.6640315651893616,0.7058529853820801
p004,8,False,0.7866071293694186,0.31890666484832764,0.37018924951553345,0.31080108880996704,-0.059388160705566406,0.6542715430259705,0.7282895445823669
p004,9,False,0.834411108920434,0.31836193799972534,0.38133329153060913,0.35955771803855896,-0.02177557349205017,0.6264969706535339,0.6483177542686462
p004,10,False,0.74941169794506,0.27765655517578125,0.3181169629096985,0.270829439163208,-0.04728752374649048,0.706978440284729,0.7582972645759583
p004,11,False,0.697446367455777,0.2166953682899475,0.2623786926269531,0.24590623378753662,-0.016472458839416504,0.7720361948013306,0.7843142747879028
p004,12,False,0.6625739972798896,0.20443445444107056,0.26672273874282837,0.26633018255233765,-0.00039255619049072266,0.7583664059638977,0.7569499611854553
p004,13,False,0.6694031100799046,0.20497459173202515,0.23153585195541382,0.24922287464141846,0.01768702268600464,0.7945840358734131,0.7762580513954163
p004,14,False,0.6465145332404226,0.18319988250732422,0.2503443658351898,0.2598472237586975,0.00950285792350769,0.7729535102844238,0.7620845437049866
p004,15,False,0.4968926985613274,0.12683475017547607,0.2487516850233078,0.2574214041233063,0.008669719099998474,0.7603261470794678,0.754119873046875
p005,0,False,0.0,0.0,0.26984259486198425,0.26984259486198425,0.0,0.7942859530448914,0.7942859530448914
p005,1,False,0.0,1.7881393432617188e-07,0.1869940459728241,0.1869940459728241,0.0,0.876605212688446,0.876605212688446
p005,2,True,1.494999570812441,0.36412256956100464,0.16696099936962128,0.49911269545555115,0.33215169608592987,0.8983322381973267,0.613433837890625
p005,3,True,1.1754814185952154,0.3675476312637329,0.24493761360645294,0.522824764251709,0.27788715064525604,0.8358902335166931,0.5702892541885376
p005,4,False,0.6751868922317636,0.19247150421142578,0.2401256561279297,0.19668017327785492,-0.04344548285007477,0.836657702922821,0.858929455280304
p005,5,False,0.5423973655735655,0.13360345363616943,0.21974888443946838,0.20623281598091125,-0.013516068458557129,0.8440079092979431,0.8578376770019531
p005,6,False,0.5328896200831624,0.12075966596603394,0.2865125238895416,0.2884922921657562,0.0019797682762145996,0.7919716238975525,0.7869850397109985
p005,7,False,0.3372786940801471,0.05585557222366333,0.2666308283805847,0.25095298886299133,-0.015677839517593384,0.8245391845703125,0.8386101126670837
p005,8,False,0.39560984400425353,0.06816446781158447,0.2731526792049408,0.25236085057258606,-0.020791828632354736,0.8055900931358337,0.8255729675292969
p005,9,False,0.44034505731707785,0.08016836643218994,0.28416934609413147,0.2850007116794586,0.0008313655853271484,0.7885711789131165,0.7830478549003601
p005,10,False,0.37730011253235257,0.05953216552734375,0.26735687255859375,0.27143993973731995,0.004083067178726196,0.8082176446914673,0.8023147583007812
p005,11,False,0.3629285510203659,0.05343359708786011,0.20381532609462738,0.20851455628871918,0.004699230194091797,0.865290105342865,0.8609215021133423
p005,12,False,0.29723517028437113,0.04237687587738037,0.22149352729320526,0.22842799127101898,0.006934463977813721,0.8443619012832642,0.8381568789482117
p005,13,False,0.3411838619303995,0.0413476824760437,0.20658206939697266,0.22294986248016357,0.016367793083190918,0.8578727841377258,0.8428840637207031
p005,14,False,0.3555667609947994,0.04964321851730347,0.18367336690425873,0.19737669825553894,0.013703331351280212,0.8637893795967102,0.8522972464561462
p005,15,False,0.2865701651824083,0.03689706325531006,0.20071780681610107,0.2086472064256668,0.007929399609565735,0.8488357663154602,0.8413071036338806
p006,0,False,0.0,1.1920928955078125e-07,0.32095491886138916,0.32095491886138916,0.0,0.701316773891449,0.701316773891449
p006,1,False,0.0,1.1920928955078125e-07,0.19634878635406494,0.19634878635406494,0.0,0.8313214778900146,0.8313214778900146
p006,2,True,1.7101024702365768,0.4779568910598755,0.17971861362457275,0.5678728818893433,0.3881542682647705,0.8561243414878845,0.4624687433242798
p006,3,True,1.493236419602805,0.518368661403656,0.28114649653434753,0.6261296272277832,0.34498313069343567,0.7504662871360779,0.3459315001964569
p006,4,False,0.9473906569021089,0.454139769077301,0.28842616081237793,0.19116783142089844,-0.09725832939147949,0.7358561754226685,0.8198807239532471
p006,5,False,0.8558331528586408,0.3784288167953491,0.32024121284484863,0.2441020905971527,-0.07613912224769592,0.7007195949554443,0.7820213437080383
p006,6,False,0.8694552720929187,0.3867729902267456,0.3852858245372772,0.32905226945877075,-0.05623355507850647,0.6215367317199707,0.6910353899002075
p006,7,False,0.7879483201794403,0.30635952949523926,0.376564085483551,0.35336196422576904,-0.023202121257781982,0.6598986387252808,0.6974686980247498
p006,8,False,0.812312699581193,0.3386099338531494,0.3729233145713806,0.3170756995677948,-0.055847615003585815,0.6522168517112732,0.7235608100891113
